UTC_Time,Distancia Acumulada(m)
14:15:56,51.88300630063713
14:15:57,52.84856890612809
14:15:58,53.42596951166091
14:15:58,53.42596951166091
14:15:59,54.603511828636904
14:15:59,54.603511828636904
14:16:0,55.29760346940346
14:16:0,55.29760346940346
14:16:1,55.64779795027262
14:16:1,55.64779795027262
14:16:2,55.981382730110646
14:16:2,55.981382730110646
14:16:3,56.377246702742895
14:16:3,56.377246702742895
14:16:4,56.488441629473456
14:16:4,56.488441629473456
14:16:5,56.71083148258092
14:16:6,56.71083148258092
14:16:6,56.71083148258092
14:16:7,56.81740244308535
14:16:7,56.81740244308535
14:16:8,56.92859736981591
14:16:8,56.92859736981591
14:16:9,56.92859736981591
14:16:9,56.92859736981591
14:16:7,57.08261581447248
14:16:7,57.08261581447248
14:16:8,57.23663425959813
14:16:8,57.23663425959813
14:16:9,57.34320521954872
14:16:9,57.34320521954872
14:16:10,57.34320521954872
14:16:10,57.34320521954872
14:16:11,57.44977617949932
14:16:12,57.55634714012782
14:16:12,57.55634714012782
14:16:13,57.71036558478439
14:16:13,57.71036558478439
14:16:14,57.71036558478439
14:16:14,57.71036558478439
14:16:15,57.82156051151495
14:16:15,57.82156051151495
14:16:16,57.975578956171525
14:16:16,57.975578956171525
14:16:17,58.1295974008281
14:16:17,58.1295974008281
14:16:18,58.1295974008281
14:16:19,58.28361584510145
14:16:19,58.28361584510145
14:16:20,58.28361584510145
14:16:20,58.28361584510145
14:16:21,58.28361584510145
14:16:21,58.28361584510145
14:16:22,58.506005698562575
14:16:22,58.506005698562575
14:16:23,58.612576659067
14:16:23,58.612576659067
14:16:24,58.723771585797564
14:16:24,58.723771585797564
14:16:25,58.83034254685583
14:16:25,58.83034254685583
14:16:26,58.83034254685583
14:16:27,58.936913508592006
14:16:27,58.936913508592006
14:16:28,59.043484469650274
14:16:28,59.043484469650274
14:16:29,59.197502915287025
14:16:29,59.197502915287025
14:16:30,59.197502915287025
14:16:30,59.197502915287025
14:16:31,59.30869784201759
14:16:31,59.30869784201759
14:16:32,59.46271628846236
14:16:32,59.46271628846236
14:16:33,59.8129107708482
14:16:33,59.8129107708482
14:16:34,60.25345841551144
14:16:35,60.49386180722428
14:16:35,60.49386180722428
14:16:36,60.600432768282545
14:16:36,60.600432768282545
14:16:37,60.84083616081386
14:16:37,60.84083616081386
14:16:38,60.95203108754442
14:16:38,60.95203108754442
14:16:39,61.4848858997299
14:16:39,61.4848858997299
14:16:40,62.10095968725605
14:16:40,62.10095968725605
14:16:41,62.99688006349871
14:16:41,62.99688006349871
14:16:42,63.7825063395678
14:16:42,63.7825063395678
14:16:43,64.11609111940582
14:16:44,64.2701095742398
14:16:44,64.2701095742398
14:16:45,64.2701095742398
14:16:45,64.2701095742398
14:16:46,64.2701095742398
14:16:46,64.2701095742398
14:16:47,64.2701095742398
14:16:47,64.2701095742398
14:16:48,64.42412802996765
14:16:48,64.42412802996765
14:16:49,64.57814648535431
14:16:49,64.57814648535431
14:16:50,64.57814648535431
14:16:50,64.57814648535431
14:16:51,64.57814648535431
14:16:52,64.68934141208487
14:16:52,64.68934141208487
14:16:53,64.79591238754281
14:16:53,64.79591238754281
14:16:54,64.79591238754281
14:16:54,64.79591238754281
14:16:55,65.0090543391366
14:16:55,65.0090543391366
14:16:56,65.0090543391366
14:16:56,65.0090543391366
14:16:57,65.0090543391366
14:16:57,65.0090543391366
14:16:58,65.11562531459454
14:16:58,65.11562531459454
14:16:59,65.22219629073038
14:16:59,65.22219629073038
14:17:0,65.37621474598916
14:17:1,65.53023320035406
14:17:1,65.53023320035406
14:17:2,65.63680417470434
14:17:2,65.63680417470434
14:17:3,65.7479991014349
14:17:3,65.7479991014349
14:17:4,65.7479991014349
14:17:4,65.7479991014349
14:17:5,66.44209081470846
14:17:5,66.44209081470846
14:17:6,67.13618253625896
14:17:6,67.13618253625896
14:17:7,67.4746802071803
14:17:7,67.4746802071803
14:17:8,67.62869866486626
14:17:9,67.62869866486626
14:17:9,67.62869866486626
14:17:10,67.73989359159683
14:17:10,67.73989359159683
14:17:11,67.84646457216334
14:17:11,67.84646457216334
14:17:12,68.00048303036041
14:17:12,68.00048303036041
14:17:13,68.00048303036041
14:17:13,68.00048303036041
14:17:14,68.24708923651299
14:17:14,68.24708923651299
14:17:15,68.35828416324355
14:17:15,68.35828416324355
14:17:16,68.5123026229735
14:17:16,68.5123026229735
14:17:17,68.66632108334198
14:17:18,68.88871093644944
14:17:18,68.88871093644944
14:17:19,68.88871093644944
14:17:19,68.88871093644944
14:17:20,69.04272939843665
14:17:20,69.04272939843665
14:17:21,69.14930038330974
14:17:21,69.14930038330974
14:17:22,69.48779807317878
14:17:22,69.48779807317878
14:17:23,70.12722398709616
14:17:23,70.12722398709616
14:17:24,70.46080876728784
14:17:24,70.46080876728784
14:17:25,70.6831986203953
14:17:26,70.90558847385643
14:17:26,70.90558847385643
14:17:27,71.2950414621768
14:17:27,71.2950414621768
14:17:28,71.40161245258821
14:17:28,71.40161245258821
14:17:29,71.64201589733219
14:17:29,71.64201589733219
14:17:30,72.31901130677068
14:17:30,72.31901130677068
14:17:31,72.47302977233473
14:17:31,72.47302977233473
14:17:32,72.62704823806826
14:17:32,72.62704823806826
14:17:33,72.73361922903351
14:17:33,72.73361922903351
14:17:34,73.17416699010741
14:17:35,73.38730897160815
14:17:35,73.38730897160815
14:17:36,73.54132743670313
14:17:36,73.54132743670313
14:17:37,73.65252236343369
14:17:37,73.65252236343369
14:17:38,73.76371729016425
14:17:38,73.76371729016425
14:17:39,73.87491221689481
14:17:39,73.87491221689481
14:17:40,73.98610714327171
14:17:40,73.98610714327171
14:17:41,74.09267813091397
14:17:41,74.09267813091397
14:17:42,74.24669659447608
14:17:43,74.35326758267216
14:17:43,74.35326758267216
14:17:44,74.91936401348701
14:17:44,74.91936401348701
14:17:45,75.22740094678652
14:17:45,75.22740094678652
14:17:46,75.33397193885943
14:17:46,75.33397193885943
14:17:47,75.44516686559
14:17:47,75.44516686559
14:17:48,75.93837928696405
14:17:48,75.93837928696405
14:17:49,76.39574824497616
14:17:49,76.39574824497616
14:17:50,76.6361516926663
14:17:50,76.6361516926663
14:17:51,76.84929367749004
14:17:52,77.09589988866874
14:17:52,77.09589988866874
14:17:53,77.09589988866874
14:17:53,77.09589988866874
14:17:54,77.24991835631835
14:17:54,77.24991835631835
14:17:55,77.36111328304891
14:17:55,77.36111328304891
14:17:56,77.47230820977947
14:17:56,77.47230820977947
14:17:57,77.58350313651003
14:17:57,77.58350313651003
14:17:58,77.83010934689112
14:17:58,77.83010934689112
14:17:59,77.83010934689112
14:18:0,77.94130427362168
14:18:0,77.94130427362168
14:18:1,78.40335966920576
14:18:1,78.40335966920576
14:18:2,78.50993065795568
14:18:2,78.50993065795568
14:18:3,78.50993065795568
14:18:3,78.50993065795568
14:18:4,78.75653686690073
14:18:4,78.75653686690073
14:18:5,78.8677317936313
14:18:5,78.8677317936313
14:18:6,78.97892672071552
14:18:6,78.97892672071552
14:18:7,79.09012164779975
14:18:7,79.09012164779975
14:18:8,79.5306693939577
14:18:9,79.97121714011564
14:18:9,79.97121714011564
14:18:10,80.27925406758104
14:18:10,80.27925406758104
14:18:11,80.66870705337541
14:18:11,80.66870705337541
14:18:12,81.20999886093351
14:18:12,81.20999886093351
14:18:13,81.75129067425941
14:18:13,81.75129067425941
14:18:14,82.367364545838
14:18:14,82.367364545838
14:18:15,82.71755903837432
14:18:16,83.27353367202713
14:18:16,83.27353367202713
14:18:17,83.52013988629125
14:18:17,83.52013988629125
14:18:18,83.62671088667165
14:18:18,83.62671088667165
14:18:19,83.83985288811034
14:18:19,83.83985288811034
14:18:20,84.08025635053133
14:18:20,84.08025635053133
14:18:21,84.32065981377079
14:18:21,84.32065981377079
14:18:22,84.6591575507186
14:18:22,84.6591575507186
14:18:23,84.6591575507186
14:18:23,84.6591575507186
14:18:24,84.96719449687576
14:18:24,84.96719449687576
14:18:25,85.28690750103426
14:18:26,85.59494444719142
14:18:26,85.59494444719142
14:18:27,85.83534791255857
14:18:27,85.83534791255857
14:18:28,86.22480093361419
14:18:28,86.22480093361419
14:18:29,86.43794294169886
14:18:29,86.43794294169886
14:18:30,86.67834640826551
14:18:30,86.67834640826551
14:18:31,86.91874987461472
14:18:31,86.91874987461472
14:18:32,87.02994480134528
14:18:33,87.27655101662037
14:18:33,87.27655101662037
14:18:34,87.51695447783929
14:18:34,87.51695447783929
14:18:35,87.62814940456985
14:18:35,87.62814940456985
14:18:36,87.78216787617951
14:18:36,87.78216787617951
14:18:37,87.89336280326374
14:18:37,87.89336280326374
14:18:38,88.13996901654286
14:18:38,88.13996901654286
14:18:39,88.38037247170587
14:18:39,88.38037247170587
14:18:40,88.53439094259292
14:18:40,88.53439094259292
14:18:41,88.64096194045231
14:18:42,88.64096194045231
14:18:42,88.64096194045231
14:18:43,88.88756815381271
14:18:43,88.88756815381271
14:18:44,89.04158662452805
14:18:44,89.04158662452805
14:18:45,89.5036420399115
14:18:45,89.5036420399115
14:18:46,89.65766051169064
14:18:46,89.65766051169064
14:18:47,89.90426672672639
14:18:47,89.90426672672639
14:18:48,89.90426672672639
14:18:48,89.90426672672639
14:18:49,90.05828520106239
14:18:50,90.16948012779295
14:18:50,90.16948012779295
14:18:51,90.2760511286031
14:18:51,90.2760511286031
14:18:52,90.51645459358923
14:18:52,90.51645459358923
14:18:53,90.76306080886432
14:18:53,90.76306080886432
14:18:54,90.87425573524122
14:18:54,90.87425573524122
14:18:55,91.02827420863908
14:18:55,91.02827420863908
14:18:56,91.13946913536964
14:18:56,91.13946913536964
14:18:57,91.2506640621002
14:18:57,91.2506640621002
14:18:58,91.40468253588126
14:18:59,91.51587746261183
14:18:59,91.51587746261183
14:19:0,91.62707238898872
14:19:0,91.62707238898872
14:19:1,91.78109086391945
14:19:1,91.78109086391945
14:19:2,91.93510933923338
14:19:2,91.93510933923338
14:19:3,92.04630426561027
14:19:3,92.04630426561027
14:19:4,92.25944627769584
14:19:4,92.25944627769584
14:19:5,92.36601728306071
14:19:5,92.36601728306071
14:19:6,92.36601728306071
14:19:7,92.36601728306071
14:19:7,92.36601728306071
14:19:8,92.60642075317456
14:19:8,92.60642075317456
14:19:9,92.7604392284885
14:19:9,92.7604392284885
14:19:10,92.86701023274571
14:19:10,92.86701023274571
14:19:11,92.97358123700293
14:19:11,92.97358123700293
14:19:12,93.2139847062983
14:19:12,93.2139847062983
14:19:13,93.42712671727621
14:19:13,93.42712671727621
14:19:14,93.67373293348102
14:19:15,93.8868749415657
14:19:15,93.8868749415657
14:19:16,94.04089341585787
14:19:16,94.04089341585787
14:19:17,94.19491189049123
14:19:17,94.19491189049123
14:19:18,94.34893036465552
14:19:18,94.34893036465552
14:19:19,94.46012529103241
14:19:19,94.46012529103241
14:19:20,94.61414376532458
14:19:20,94.61414376532458
14:19:21,94.83653361843204
14:19:21,94.83653361843204
14:19:22,94.99055209336277
14:19:22,94.99055209336277
14:19:23,95.23095556167608
14:19:24,95.4775617778013
14:19:24,95.4775617778013
14:19:25,95.8277562740831
14:19:25,95.8277562740831
14:19:26,95.8277562740831
14:19:26,95.8277562740831
14:19:27,95.93432728246529
14:19:27,95.93432728246529
14:19:28,96.08834576037812
14:19:28,96.08834576037812
14:19:29,96.33495197796533
14:19:29,96.33495197796533
14:19:30,96.4461469046959
14:19:30,96.4461469046959
14:19:31,96.65928892164187
14:19:32,96.81330739925511
14:19:32,96.81330739925511
14:19:33,96.9673258762298
14:19:33,96.9673258762298
14:19:34,97.52330050952894
14:19:34,97.52330050952894
14:19:35,97.85688528936696
14:19:35,97.85688528936696
14:19:36,98.16492223829249
14:19:36,98.16492223829249
14:19:37,98.47295918674895
14:19:37,98.47295918674895
14:19:38,99.0289338200481
14:19:38,99.0289338200481
14:19:39,99.36251860023978
14:19:39,99.36251860023978
14:19:40,99.5165370714242
14:19:41,99.62310806971334
14:19:41,99.62310806971334
14:19:42,99.72967906732457
14:19:42,99.72967906732457
14:19:43,100.07987355999167
14:19:43,100.07987355999167
14:19:44,100.23389202938789
14:19:44,100.23389202938789
14:19:45,100.38791049865621
14:19:45,100.38791049865621
14:19:46,100.54192896745546
14:19:46,100.54192896745546
14:19:47,100.64849996285137
14:19:47,100.64849996285137
14:19:48,100.8025184321197
14:19:49,101.15271292415039
14:19:49,101.15271292415039
14:19:50,101.25928391800888
14:19:50,101.25928391800888
14:19:51,101.49968736668107
14:19:51,101.49968736668107
14:19:52,101.61088229341163
14:19:52,101.61088229341163
14:19:53,101.61088229341163
14:19:53,101.61088229341163
14:19:54,101.96107678523583
14:19:54,101.96107678523583
14:19:55,102.06764777964815
14:19:55,102.06764777964815
14:19:56,102.22166624742565
14:19:57,102.22166624742565
14:19:57,102.22166624742565
14:19:58,102.46206969904401
14:19:58,102.46206969904401
14:19:59,102.70867591110046
14:19:59,102.70867591110046
14:20:0,102.86269438160429
14:20:0,102.86269438160429
14:20:1,103.258558393367
14:20:1,103.258558393367
14:20:2,103.50516460720439
14:20:2,103.50516460720439
14:20:3,103.98597152593659
14:20:3,103.98597152593659
14:20:4,103.98597152593659
14:20:4,103.98597152593659
14:20:5,104.20836137975138
14:20:6,104.43075123356617
14:20:6,104.43075123356617
14:20:7,104.53732223173124
14:20:7,104.53732223173124
14:20:8,104.777725690224
14:20:8,104.777725690224
14:20:9,104.93174416132256
14:20:9,104.93174416132256
14:20:10,105.6073717205581
14:20:10,105.6073717205581
14:20:11,106.30776070390758
14:20:11,106.30776070390758
14:20:12,107.09338698243906
14:20:12,107.09338698243906
14:20:13,107.68881732597396
14:20:14,108.30489116996095
14:20:14,108.30489116996095
14:20:15,108.74543889879155
14:20:15,108.74543889879155
14:20:16,108.8994573583936
14:20:16,108.8994573583936
14:20:17,109.01065228512417
14:20:17,109.01065228512417
14:20:18,109.36084677324064
14:20:18,109.36084677324064
14:20:19,109.36084677324064
14:20:19,109.36084677324064
14:20:20,109.4674177558984
14:20:20,109.4674177558984
14:20:21,109.68055972189184
14:20:21,109.68055972189184
14:20:22,109.83457818162178
14:20:23,109.94577310835234
14:20:23,109.94577310835234
14:20:24,110.25381002687587
14:20:24,110.25381002687587
14:20:25,110.25381002687587
14:20:25,110.25381002687587
14:20:26,110.47619987998333
14:20:26,110.47619987998333
14:20:27,110.58739480671389
14:20:27,110.58739480671389
14:20:28,110.83400101135084
14:20:28,110.83400101135084
14:20:29,110.83400101135084
14:20:30,110.94057198902411
14:20:30,110.94057198902411
14:20:31,111.09459044641271
14:20:31,111.09459044641271
14:20:32,111.2057853727896
14:20:32,111.2057853727896
14:20:33,111.3169802991665
14:20:33,111.3169802991665
14:20:34,111.42817522589706
14:20:34,111.42817522589706
14:20:35,111.53937015262763
14:20:35,111.53937015262763
14:20:36,111.64594113042497
14:20:36,111.64594113042497
14:20:37,111.75713605715553
14:20:37,111.75713605715553
14:20:38,111.91115451330863
14:20:39,112.02234944003919
14:20:39,112.02234944003919
14:20:40,112.13354436676975
14:20:40,112.13354436676975
14:20:41,112.28756282368929
14:20:41,112.28756282368929
14:20:42,112.4415812802256
14:20:42,112.4415812802256
14:20:43,112.55277620695617
14:20:43,112.55277620695617
14:20:44,112.79938241143337
14:20:44,112.79938241143337
14:20:45,113.04598861636327
14:20:45,113.04598861636327
14:20:46,113.2683784698244
14:20:47,113.3795733962013
14:20:47,113.3795733962013
14:20:48,113.68761031246756
14:20:48,113.68761031246756
14:20:49,113.84162877015352
14:20:49,113.84162877015352
14:20:50,113.95282369688408
14:20:50,113.95282369688408
14:20:51,114.06401862361464
14:20:51,114.06401862361464
14:20:52,114.80383724244548
14:20:52,114.80383724244548
14:20:53,115.50422622073869
14:20:53,115.50422622073869
14:20:54,116.17985377936232
14:20:54,116.17985377936232
14:20:55,116.40224363246978
14:20:56,116.55626209858652
14:20:56,116.55626209858652
14:20:57,116.6628330901056
14:20:57,116.6628330901056
14:20:58,116.97087002195586
14:20:58,116.97087002195586
14:20:59,117.12488848751991
14:20:59,117.12488848751991
14:21:0,117.23145947805541
14:21:0,117.23145947805541
14:21:1,117.44460145777059
14:21:1,117.44460145777059
14:21:2,117.55579638450115
14:21:2,117.55579638450115
14:21:3,117.70981484955409
14:21:4,117.86383331375475
14:21:4,117.86383331375475
14:21:5,117.97502824013165
14:21:5,117.97502824013165
14:21:6,118.08159922845182
14:21:6,118.08159922845182
14:21:7,118.23561769188605
14:21:7,118.23561769188605
14:21:8,118.34218867897447
14:21:8,118.34218867897447
14:21:9,118.34218867897447
14:21:9,118.34218867897447
14:21:10,118.4487596667408
14:21:10,118.4487596667408
14:21:11,118.60277813004713
14:21:12,118.60277813004713
14:21:12,118.60277813004713
14:21:13,118.60277813004713
14:21:13,118.60277813004713
14:21:14,118.70934911658172
14:21:14,118.70934911658172
14:21:15,118.81592010379423
14:21:15,118.81592010379423
14:21:16,118.92711503017112
14:21:16,118.92711503017112
14:21:17,118.92711503017112
14:21:17,118.92711503017112
14:21:18,118.92711503017112
14:21:18,118.92711503017112
14:21:19,118.92711503017112
14:21:19,118.92711503017112
14:21:20,119.67311193407016
14:21:21,119.82713039635473
14:21:21,119.82713039635473
14:21:22,119.9383253230853
14:21:22,119.9383253230853
14:21:23,120.04489630795838
14:21:23,120.04489630795838
14:21:24,120.15609123468894
14:21:24,120.15609123468894
14:21:25,120.15609123468894
14:21:25,120.15609123468894
14:21:26,120.15609123468894
14:21:26,120.15609123468894
14:21:27,120.15609123468894
14:21:27,120.15609123468894
14:21:28,120.36923320400538
14:21:29,120.61583941103572
14:21:29,120.61583941103572
14:21:30,120.61583941103572
14:21:30,120.61583941103572
14:21:31,120.72703433776628
14:21:31,120.72703433776628
14:21:32,121.0606191176043
14:21:32,121.0606191176043
14:21:33,121.17181404433487
14:21:33,121.17181404433487
14:21:34,121.32583250674732
14:21:34,121.32583250674732
14:21:35,121.56623594347126
14:21:35,121.56623594347126
14:21:36,121.8066393801952
14:21:37,122.29985179853745
14:21:37,122.29985179853745
14:21:38,122.45387026320718
14:21:38,122.45387026320718
14:21:39,122.56044125140326
14:21:39,122.56044125140326
14:21:40,122.67163617778016
14:21:40,122.67163617778016
14:21:41,122.77820716542242
14:21:41,122.77820716542242
14:21:42,122.88940209215298
14:21:42,122.88940209215298
14:21:43,123.04342055592838
14:21:43,123.04342055592838
14:21:44,123.15461548230527
14:21:44,123.15461548230527
14:21:45,123.30863394505892
14:21:46,123.46265240696027
14:21:46,123.46265240696027
14:21:47,123.46265240696027
14:21:47,123.46265240696027
14:21:48,123.46265240696027
14:21:48,123.46265240696027
14:21:49,123.61667086886163
14:21:49,123.61667086886163
14:21:50,123.61667086886163
14:21:50,123.61667086886163
14:21:51,124.07403982589828
14:21:51,124.07403982589828
14:21:52,124.66947017075525
14:21:52,124.66947017075525
14:21:53,125.34509772953423
14:21:54,126.58667383534373
14:21:54,126.58667383534373
14:21:55,127.57309869598863
14:21:55,127.57309869598863
14:21:56,128.4626581091258
14:21:56,128.4626581091258
14:21:57,129.46907086202
14:21:57,129.46907086202
14:21:58,130.49227112310805
14:21:58,130.49227112310805
14:21:59,131.2778974058467
14:21:59,131.2778974058467
14:22:0,131.52450363050792
14:22:0,131.52450363050792
14:22:1,131.63569855759215
14:22:2,131.85808841069962
14:22:2,131.85808841069962
14:22:3,132.2475414775246
14:22:3,132.2475414775246
14:22:4,132.5860392677121
14:22:4,132.5860392677121
14:22:5,133.11889436998158
14:22:5,133.11889436998158
14:22:6,135.15108475809578
14:22:6,135.15108475809578
14:22:7,135.71718119275616
14:22:7,135.71718119275616
14:22:8,135.87119967075262
14:22:8,135.87119967075262
14:22:9,136.22139416729618
14:22:9,136.22139416729618
14:22:10,136.32796517832344
14:22:11,136.57457139740032
14:22:11,136.57457139740032
14:22:12,137.00085544458423
14:22:12,137.00085544458423
14:22:13,137.33444022477593
14:22:13,137.33444022477593
14:22:14,137.4884587043911
14:22:14,137.4884587043911
14:22:15,137.6424771846448
14:22:15,137.6424771846448
14:22:16,137.796495664302
14:22:16,137.796495664302
14:22:17,137.90306667575902
14:22:17,137.90306667575902
14:22:18,138.12545652922014
14:22:19,138.12545652922014
14:22:19,138.12545652922014
14:22:20,138.23202754178482
14:22:20,138.23202754178482
14:22:21,138.3385985543495
14:22:21,138.3385985543495
14:22:22,138.44516956759207
14:22:22,138.44516956759207
14:22:23,138.55636449432265
14:22:23,138.55636449432265
14:22:24,138.7103829746184
14:22:24,138.7103829746184
14:22:25,138.7103829746184
14:22:25,138.7103829746184
14:22:26,138.86440145491414
14:22:26,138.86440145491414
14:22:27,138.97559638164472
14:22:28,139.12961486130192
14:22:28,139.12961486130192
14:22:29,139.2836333409591
14:22:29,139.2836333409591
14:22:30,139.39020435241613
14:22:30,139.39020435241613
14:22:31,139.83075219205801
14:22:31,139.83075219205801
14:22:32,139.94194711914224
14:22:32,139.94194711914224
14:22:33,140.3682311618955
14:22:33,140.3682311618955
14:22:34,140.52224964104158
14:22:34,140.52224964104158
14:22:35,140.73539166131056
14:22:36,140.88941014007344
14:22:36,140.88941014007344
14:22:37,141.00060506645033
14:22:37,141.00060506645033
14:22:38,141.22299491991146
14:22:38,141.22299491991146
14:22:39,141.33418984628835
14:22:39,141.33418984628835
14:22:40,141.48820832326305
14:22:40,141.48820832326305
14:22:41,141.73481454114324
14:22:41,141.73481454114324
14:22:42,141.84600946752013
14:22:42,141.84600946752013
14:22:43,142.17959424806548
14:22:44,142.29078917444238
14:22:44,142.29078917444238
14:22:45,142.64098367182865
14:22:45,142.64098367182865
14:22:46,142.96069671186208
14:22:46,142.96069671186208
14:22:47,143.11471519377653
14:22:47,143.11471519377653
14:22:48,143.11471519377653
14:22:48,143.11471519377653
14:22:49,143.2687336752219
14:22:49,143.2687336752219
14:22:50,143.4227521566673
14:22:50,143.4227521566673
14:22:51,143.52932317101755
14:22:51,143.52932317101755
14:22:52,143.87951766907798
14:22:53,144.11992115801445
14:22:53,144.11992115801445
14:22:54,144.2739396409927
14:22:54,144.2739396409927
14:22:55,144.38051065700444
14:22:55,144.38051065700444
14:22:56,144.38051065700444
14:22:56,144.38051065700444
14:22:57,144.53452913934413
14:22:57,144.53452913934413
14:22:58,144.64572406572103
14:22:58,144.64572406572103
14:22:59,144.79974254869927
14:23:0,145.02213240180674
14:23:0,145.02213240180674
14:23:1,145.268738623251
14:23:1,145.268738623251
14:23:2,145.6189331219856
